developer-agreement,developer-agreement-type,document-url,end-date,entry-date,organisation,planning-application,start-date,slug
00579/17-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_92206,,2020-11-25,local-authority-eng:BOL,00579/17,2018-09-04,/developer-agreement/local-authority-eng/BOL/00579-17-da
04875/18-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_96525,,2020-11-25,local-authority-eng:BOL,04875/18,2019-06-06,/developer-agreement/local-authority-eng/BOL/04875-18-da
06485/19-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_98142,,2020-11-25,local-authority-eng:BOL,06485/19,2019-12-23,/developer-agreement/local-authority-eng/BOL/06485-19-da
07284/19-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_98949,,2020-11-25,local-authority-eng:BOL,07284/19,2020-02-20,/developer-agreement/local-authority-eng/BOL/07284-19-da
06808/19-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_98471,,2020-11-25,local-authority-eng:BOL,06808/19,2020-02-13,/developer-agreement/local-authority-eng/BOL/06808-19-da
31080/88-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_10091,,2020-11-09,local-authority-eng:BOL,31080/88,1988-12-13,/developer-agreement/local-authority-eng/BOL/31080-88-da
36153/90-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_15162,,2020-11-09,local-authority-eng:BOL,36153/90,1990-12-30,/developer-agreement/local-authority-eng/BOL/36153-90-da
36912/90-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_15921,,2020-11-09,local-authority-eng:BOL,36912/90,1991-01-30,/developer-agreement/local-authority-eng/BOL/36912-90-da
37390/90-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_16399,,2020-11-09,local-authority-eng:BOL,37390/90,1991-03-21,/developer-agreement/local-authority-eng/BOL/37390-90-da
37395/90-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_16404,,2020-11-09,local-authority-eng:BOL,37395/90,1991-02-06,/developer-agreement/local-authority-eng/BOL/37395-90-da
43439/93-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_22442,,2020-11-09,local-authority-eng:BOL,43439/93,1993-12-07,/developer-agreement/local-authority-eng/BOL/43439-93-da
45255/94-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_24257,,2020-11-09,local-authority-eng:BOL,45255/94,1995-03-13,/developer-agreement/local-authority-eng/BOL/45255-94-da
47641/95-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_26642,,2020-11-09,local-authority-eng:BOL,47641/95,1996-02-08,/developer-agreement/local-authority-eng/BOL/47641-95-da
47874/95-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_26875,,2020-11-09,local-authority-eng:BOL,47874/95,1997-03-26,/developer-agreement/local-authority-eng/BOL/47874-95-da
48883/96-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_27884,,2020-11-09,local-authority-eng:BOL,48883/96,1997-04-18,/developer-agreement/local-authority-eng/BOL/48883-96-da
